asn,name,cc,users,country_pct,internet_pct,samples
12400,PARTNER-AS,IL,1678926,22.75,0.0403,659542
31163,MF-KAVKAZ-AS,RU,1676103,1.41,0.0403,22678
17962,TOPWAY-NET ShenZhen Topway Video Communication Co. Ltd,CN,1672592,0.20,0.0402,32415
4760,HKTIMS-AP HKT Limited,HK,1672385,23.93,0.0402,1556161
139831,DTC-AS-AP DITO TELECOMMUNITY CORP.,PH,1671137,2.29,0.0402,816837
25106,MTSBY-AS,BY,1669420,21.91,0.0401,500534
6855,SK-TELEKOM Slovak Telekom  T-Mobile CZ,SK,1649042,35.68,0.0396,246050
13036,TMOBILE-,CZ,1635247,18.66,0.0393,240927
21299,KAR-TEL-AS Almaty  Republic of Kazakhstan,KZ,1609237,10.60,0.0387,131079
36890,MTNRW-ASN,RW,1606364,49.31,0.0386,248699
37492,ORANGE-,TN,1606121,21.10,0.0386,459801
4771,SPARKNZ Spark New Zealand Trading Ltd.,NZ,1590387,35.19,0.0382,241797
18209,BEAMTELE-AS-AP Atria Convergence Technologies pvt ltd,IN,1588472,0.27,0.0382,527235
25159,SONICDUO-AS,RU,1586599,1.34,0.0381,21467
29357,WATANIYATELECOM-AS,KW,1574361,30.22,0.0378,407746
3786,LGDACOM LG DACOM Corporation,KR,1564072,3.06,0.0376,444797
30036,MEDIACOM-ENTERPRISE-BUSINESS,US,1563876,0.63,0.0376,298887
4685,ASAHI-NET Asahi Net,JP,1554023,1.37,0.0373,50896
12975,PALTEL-AS PALTEL Autonomous System,PS,1552862,42.13,0.0373,406258
2119,TELENOR-NEXTEL Telenor Norge AS,SE,1541671,14.70,0.0370,246755
42298,GCC-MPLS-PEERING GCC MPLS peering,QA,1540908,54.21,0.0370,1102779
27901,Pacifico Cable SPA.,CL,1530346,9.34,0.0368,404946
133661,NETPLUS-AS Netplus Broadband Services Private Limited,IN,1529984,0.26,0.0368,507822
39832,NO-OPERA,NO,1525781,29.37,0.0367,352382
37233,ORANGE-NIGER,NE,1522056,34.29,0.0366,45915
63023,AS-GLOBALTELEHOST,US,1518611,0.61,0.0365,290236
14061,DIGITALOCEAN-ASN,US,1509764,0.60,0.0363,288545
31042,SERBIA-BROADBAND-AS Serbia BroadBand-Srpske Kablovske mreze d.o.o.,RS,1502267,22.86,0.0361,1413620
37611,Afrihost,ZA,1499280,4.21,0.0360,114962
45356,MOBITEL-LK Mobitel Pvt Ltd,LK,1497142,18.52,0.0360,1305903
12271,TWC-12271-NYC,US,1494956,0.60,0.0359,285715
24139,WASUHZ Huashu media&Network Limited,CN,1491530,0.18,0.0358,28906
48092,NSB-AS Tele2 Russia Network,RU,1485492,1.25,0.0357,20099
43598,EXPORT-AS,RU,1483792,1.25,0.0357,20076
27895,Nucleo S.A.,PY,1482084,28.65,0.0356,94885
37693,TUNISIANA,TN,1463551,19.22,0.0352,418986
16960,Cablevision Red  S.A de C.V.,MX,1460260,1.61,0.0351,538333
20845,DIGICABLE,HU,1458254,19.43,0.0350,405475
7438,Pegaso PCS  S.A. de C.V.,MX,1456609,1.60,0.0350,536987
50010,NAWRAS-AS Sultanate of Oman,OM,1454874,33.06,0.0350,711367
16086,DNA,FI,1445175,29.63,0.0347,193355
37076,EMTS-NIGERIA-AS,NG,1442220,2.27,0.0347,265757
3329,HOL-GR Athens  Greece,GR,1437038,19.09,0.0345,1577557
63023,AS-GLOBALTELEHOST,FR,1416530,2.62,0.0340,121294
48190,T2-EKATERINBURG-AS Tele2 Russia Network,RU,1405079,1.18,0.0338,19011
20661,TURKMENTELECOM-AS,TM,1401610,85.93,0.0337,397
206067,H3GUK,GB,1392338,2.13,0.0335,200596
8866,BTC-AS BULGARIA,BG,1387230,28.70,0.0333,874573
55577,BEAMTELE-AS-AP Atria Convergence Technologies pvt ltd,IN,1385590,0.24,0.0333,459896
64466,UMS-AS,UZ,1380230,6.73,0.0332,94257
17451,BIZNET-AS-AP BIZNET NETWORKS,ID,1378288,1.18,0.0331,843618
31213,MF-NWGSM-AS,RU,1376551,1.16,0.0331,18625
6730,SUNRISE,CH,1368025,15.78,0.0329,73981
34058,LIFECELL-AS,UA,1363167,4.84,0.0328,752295
2497,IIJ Internet Initiative Japan Inc.,JP,1358488,1.20,0.0326,44492
137687,CHINATELECOM-HENAN-LUOYANG-IDC Luoyang  Henan Province  P.R.China.,CN,1354585,0.16,0.0325,26252
131284,ETISALATAFG-AS-AP Etisalat Afghan,AF,1344964,25.16,0.0323,168754
133612,VODAFONE-AS-AP Vodafone Australia Pty Ltd,AU,1342428,6.01,0.0323,158061
1680,NV-ASN CELLCOM ltd.,IL,1338741,18.14,0.0322,525905
17665,ONEBROADBAND ONEOTT INTERTAINMENT LIMITED,IN,1316184,0.22,0.0316,436859
16010,MAGTICOMAS Magticom,GE,1315381,47.83,0.0316,1074251
264668,NEDETEL S.A.,EC,1314278,11.60,0.0316,206996
29314,VECTRANET-AS Al. Zwyciestwa 253  81-525 Gdynia  Poland,PL,1313361,4.21,0.0316,124935
37424,Spacetel,BJ,1311468,63.51,0.0315,262720
42772,A1-BY-AS,BY,1309163,17.18,0.0315,392520
14754,Telgua,NI,1294424,56.18,0.0311,988091
56167,PTML-PK Plot No 181-186 Street,PK,1293533,3.57,0.0311,1201883
18809,Cable Onda,PA,1291950,46.61,0.0310,329052
135300,MBTCL-AS-AP Myanmar Broadband Telecom Co.  Ltd,MM,1288976,6.01,0.0310,394560
9269,HKBN-AS-AP Hong Kong Broadband Network Ltd.,HK,1274476,18.23,0.0306,1185905
44217,IQNETWORKS,IQ,1270262,3.69,0.0305,305731
63859,MYREPUBLIC-AS-ID PT. Eka Mas Republik,ID,1267650,1.09,0.0305,775899
138384,RMNI-AS-AP Rakuten Mobile Network  Inc.,JP,1264537,1.12,0.0304,41415
8926,MOLDTELECOM-AS Moldtelecom Autonomous System,MD,1262089,37.51,0.0303,257162
47377,ORANGE_BELGIUM_SA New company name is Orange Belgium SA,BE,1260786,12.09,0.0303,133552
25135,VODAFONE_UK_ASN,GB,1255343,1.92,0.0302,180859
10010,TOKAI TOKAI Communications Corporation,JP,1251102,1.11,0.0301,40975
6849,UKRTELNET,UA,1249849,4.43,0.0300,689758
7497,CSTNET-AS-AP Computer Network Information Center,CN,1244008,0.15,0.0299,24109
23724,CHINANET-IDC-BJ-AP IDC  China Telecommunications Corporation,CN,1233224,0.15,0.0296,23900
10396,COQUI-NET,PR,1223692,52.89,0.0294,215373
23243,COMCEL GUATEMALA S.A.,GT,1223611,13.25,0.0294,253969
9617,ZAQ JCOM Co.  Ltd.,JP,1211225,1.07,0.0291,39669
21575,ENTEL PERU S.A.,PE,1202047,6.59,0.0289,146443
855,CANET-ASN-4,CA,1200413,3.31,0.0288,138211
132471,MTNAFGHANISTAN-AS-AP MTNAFGHANISTAN,AF,1197751,22.40,0.0288,150283
8551,BEZEQ-INTERNATIONAL-AS Bezeqint Internet Backbone,IL,1194882,16.19,0.0287,469392
29355,KCELL-AS,KZ,1189970,7.84,0.0286,96928
1759,TSF-IP-CORE Telia Finland Oyj,FI,1186620,24.33,0.0285,158762
22884,TOTAL PLAY TELECOMUNICACIONES SA DE CV,MX,1178276,1.30,0.0283,434378
12741,AS-NETIA Warszawa 02-822,PL,1177667,3.78,0.0283,112027
25543,FasoNet-AS,BF,1177004,28.54,0.0283,68884
37461,ORANGE-,GN,1176309,62.76,0.0283,165255
56696,ASLIQUID-MPLS,ZW,1162204,24.34,0.0279,187678
11845,Vox-Telecom,ZA,1154671,3.24,0.0277,88538
37963,ALIBABA-CN-NET Hangzhou Alibaba Advertising Co. Ltd.,CN,1153709,0.14,0.0277,22359
9329,SLTINT-AS-AP Sri Lanka Telecom Internet,LK,1151426,14.24,0.0277,1004347
37294,TNM,MW,1147455,33.57,0.0276,100853
63949,LINODE-AP Linode  LLC,DE,1146393,1.62,0.0275,50312
37113,tangerine-ug-as,UG,1144679,8.84,0.0275,120308
24086,VIETTEL-AS-VN Viettel Corporation,VN,1141582,2.13,0.0274,214481
10474,OPTINET,ZA,1136073,3.19,0.0273,87112
262210,VIETTEL PERU S.A.C.,PE,1134222,6.22,0.0273,138180
25229,VOLIA-AS,UA,1129769,4.01,0.0271,623489
11830,Instituto Costarricense de Electricidad y Telecom.,CR,1127883,27.00,0.0271,618139
17670,MNCKABELMEDIACOM-ID PT. MNC Kabel Mediacom,ID,1124249,0.97,0.0270,688127
133287,APSFL-AS Andhra Pradesh State FiberNet Limited,IN,1122260,0.19,0.0270,372493
2514,INFOSPHERE NTT PC Communications  Inc.,JP,1119931,0.99,0.0269,36679
22394,CELLCO,US,1118259,0.45,0.0269,213721
9873,TELECOM-LA-AS-AP Lao Telecom Communication  LTC,LA,1108471,47.58,0.0266,142196
11315,Telefonica Moviles Argentina S.A. Movistar Argentina,AR,1108076,2.94,0.0266,100919
8697,JTC-AS8697 Jordan Telecom Group  JTG ,JO,1096228,14.62,0.0263,545910
53006,ALGAR TELECOM SA,BR,1093920,0.67,0.0263,172377
12978,DOGAN-ONLINE,TR,1086077,1.71,0.0261,244884
16509,AMAZON-02,JP,1079321,0.95,0.0259,35349
28840,TATTELECOM-AS,RU,1078550,0.91,0.0259,14593
15378,TELE2-RU-AS Tele2 Russia Network,RU,1077294,0.91,0.0259,14576
37037,ORANGEMG-AS,MG,1072980,23.92,0.0258,21972
30689,FLOW-NET,JM,1072284,65.39,0.0258,1599117
35913,DEDIPATH-LLC,US,1066020,0.43,0.0256,203737
21826,Corporacion Telemic C.A.,VE,1063968,5.39,0.0256,115484
30990,ADJIB-AS,DJ,1060639,99.96,0.0255,60550
8447,A1TELEKOM-AT A1 Telekom Austria AG,AT,1057762,12.70,0.0254,92321
4764,WIDEBAND-AS-AP Aussie Broadband,AU,1045670,4.68,0.0251,123120
14754,Telgua,SV,1040078,45.34,0.0250,1034878
37425,Somcable,ET,1032484,3.85,0.0248,115374
21859,ZEN-ECN,RU,1030584,0.87,0.0248,13944
9443,VOCUS-RETAIL-AU Vocus Retail,AU,1016666,4.55,0.0244,119705
17465,ASIANET Cable ISP in India,IN,1013192,0.17,0.0243,336292
5391,T-HT Croatian Telecom Inc.,HR,1011559,39.66,0.0243,1044780
42610,NCNET-AS,RU,1010628,0.85,0.0243,13674
24157,VIBO-NET-AS Taiwan Star Telecom Corporation Limited.Former Vibo Telecom Inc.,TW,1008343,3.87,0.0242,153797
2119,TELENOR-NEXTEL Telenor Norge AS,NO,1007261,19.39,0.0242,232629
12083,WOW-INTERNET,US,1003797,0.40,0.0241,191845
16276,OVH,US,997806,0.40,0.0240,190700
11492,CABLEONE,US,996131,0.40,0.0239,190380
27995,CLARO CHILE S.A.,CL,995674,6.08,0.0239,263466
25472,WIND-AS,GR,994088,13.20,0.0239,1091294
28210,SUMICITY TELECOMUNICACOES S.A.,BR,990111,0.61,0.0238,156019
12338,EUSKALTEL,ES,985621,2.33,0.0237,63417
21271,SOTELMABGP,ML,979661,32.05,0.0235,86907
207744,MEGALINK-AS,RU,977517,0.82,0.0235,13226
328453,Web-Africa-Networks-AS,ZA,977241,2.74,0.0235,74933
27738,Ecuadortelecom S.A.,EC,977086,8.62,0.0235,153889
28598,MOB SERVICOS DE TELECOMUNICACOES S.A.,BR,974798,0.60,0.0234,153606
36994,Vodacom-VB,ZA,969233,2.72,0.0233,74319
43197,TT-MOBILE-AS PJSC TT mobile,TJ,961364,40.82,0.0231,48141
12849,HOTNET-IL AMS-IX Admin LAN,IL,956851,12.97,0.0230,375885
131267,UNITEL-LA PO box T511 Phonexay road - Xaysettha district,LA,956149,41.04,0.0230,122656
20860,IOMART-AS,GB,954256,1.46,0.0229,137481
35753,ITC ITC AS number,SA,951655,2.91,0.0229,232734
45543,SCTV-AS-VN SaiGon Tourist cable Televition Company,VN,938448,1.75,0.0225,176316
4809,CHINATELECOM-CORE-WAN-CN2 China Telecom Next Generation Carrier Network,CN,936785,0.11,0.0225,18155
8767,MNET-AS Germany,DE,928379,1.31,0.0223,40744
37030,Airtel-Ghana,GH,922123,6.79,0.0222,439094
18229,CTRLS-AS-IN CtrlS Datacenters Ltd.,IN,922096,0.16,0.0222,306056
140726,UNICOM-HEFEI-MAN UNICOM AnHui province network,CN,922080,0.11,0.0222,17870
24955,UBN-AS,RU,920164,0.78,0.0221,12450
49981,WORLDSTREAM,NL,916137,5.58,0.0220,154472
3216,SOVAM-AS,RU,915951,0.77,0.0220,12393
7992,COGECOWAVE,CA,915811,2.52,0.0220,105443
9930,TTNET-MY TIME dotCom Berhad No. 14  Jalan Majistret U126 Hicom Glenmarie Industrial Park 40150 Shah Alam Selangor  Malaysia,MY,912405,3.27,0.0219,580142
31205,MF-SIB-AS,RU,912256,0.77,0.0219,12343
17747,SITINETWORS-IN-AP SITI NETWORKS LIMITED,IN,911385,0.16,0.0219,302501
134543,UNICOM-DONGGUAN-IDC China Unicom Guangdong IP network,CN,904278,0.11,0.0217,17525
8764,TELIA-LIETUVA,LT,898652,39.66,0.0216,509227
60068,CDN77 \^_^,JP,898473,0.79,0.0216,29426
9924,TFN-TW Taiwan Fixed Network  Telco and Network Service Provider.,TW,895555,3.43,0.0215,136594
52262,Telefonica Celular S.A,HN,887851,24.87,0.0213,212333
29497,KUBANGSM,RU,886092,0.75,0.0213,11989
12714,TI-AS Moscow  Russia,RU,882914,0.74,0.0212,11946
23752,NPTELECOM-NP-AS Nepal Telecommunications Corporation  Internet Services,NP,876156,12.18,0.0211,696355
6535,Telmex Servicios Empresariales S.A.,CL,875777,5.35,0.0210,231740
14638,LCPRL,PR,875277,37.83,0.0210,154051
58322,HALASAT,IQ,874900,2.54,0.0210,210574
213230,HETZNER-CLOUD2-AS,US,872549,0.35,0.0210,166761
7679,QTNET QTnet Inc.,JP,866810,0.77,0.0208,28389
9500,VODAFONE-TRANSIT-AS Vodafone NZ Ltd.,NZ,862266,19.08,0.0207,131096
327738,AFRICELL-DRC,CD,861515,7.45,0.0207,26738
15962,OSK-DNI Slovakia,SK,858862,18.58,0.0206,128149
262186,TV AZTECA SUCURSAL COLOMBIA,CO,857809,2.46,0.0206,109633
15796,SALT-,CH,856197,9.88,0.0206,46302
328471,Hero-Telecoms,ZA,854663,2.40,0.0205,65534
42437,T2-ROSTOV-AS Tele2 Russia Network,RU,853646,0.72,0.0205,11550
11260,EASTLINK-HSI,CA,850506,2.34,0.0204,97924
9506,SINGTEL-FIBRE Singtel Fibre Broadband,SG,850472,16.60,0.0204,462337
9341,ICONPLN-ID-AP-ISP PT INDONESIA COMNETS PLUS,ID,849723,0.73,0.0204,520096
140061,CHINANET-QINGHAI-AS-AP Qinghai Telecom,CN,848602,0.10,0.0204,16446
15502,VODAFONE-IRELAND-ASN,IE,848312,20.19,0.0204,253719
31224,MF-UGSM-AS,RU,843447,0.71,0.0203,11412
1241,FORTHNET-GR Forthnet,GR,841798,11.18,0.0202,924112
14522,Satnet,EC,839376,7.41,0.0202,132200
11556,Cable & Wireless Panama,PA,838598,30.25,0.0202,213586
134762,CHINANET-LIAONING-DALIAN-MAN CHINANET Liaoning province Dalian MAN network,CN,834928,0.10,0.0201,16181
6830,LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding  aka AORTA,CH,834913,9.63,0.0201,45151
28006,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP,EC,827211,7.30,0.0199,130284
59625,KOREKTEL,IQ,824295,2.40,0.0198,198394
52468,UFINET PANAMA S.A.,CO,821536,2.35,0.0197,104997
137226,ACCTN-AS-AP ANGELES CITY CABLE TELEVISION NETWORK  INC.,PH,819235,1.12,0.0197,400435
37154,ZAMTEL,ZM,812349,13.20,0.0195,199036
45178,ROSHAN-AF Main Street  House No. 13 Wazir Akbar Khan,AF,811614,15.18,0.0195,101834
135478,ASN-CBNBROADBAND PT. Cyberindo Aditama,ID,810880,0.70,0.0195,496321
24691,TOGOTEL-AS TogoTelecom  Togo,TG,809459,60.25,0.0195,160952
61461,Airtek Solutions C.A.,VE,807641,4.09,0.0194,87662
6614,USCC-ASN,US,806485,0.32,0.0194,154135
48728,VODAFONEQATAR,QA,805626,28.34,0.0194,576561
28545,Cablemas Telecomunicaciones SA de CV,MX,802204,0.88,0.0193,295737
37228,Olleh-Rwanda-Networks,RW,801796,24.61,0.0193,124135
327802,MILLICOM-CHAD,TD,800805,53.03,0.0192,27613
6621,HNS-DIRECPC,US,795414,0.32,0.0191,152019
131178,KINGCORP-KH OpenNet ISP Cambodia,KH,791940,11.29,0.0190,229701
17917,QTLTELECOM-AS-AP Quadrant Televentures Limited,IN,787979,0.13,0.0189,261541
29695,ALTIBOX_AS Norway,NO,785458,15.12,0.0189,181403
17976,CAMGSM-CELLCARD-AS-AP CAMGSM Company Ltd,KH,784927,11.19,0.0189,227667
29544,MAURITEL,MR,784378,65.32,0.0188,122539
42003,OGERONET OGERO Telecom,LB,784198,14.02,0.0188,890465
44395,ORG-UL31-RIPE,AM,782225,33.30,0.0188,146438
45769,DVOIS-IN D-Vois Broadband Pvt Ltd,IN,780571,0.13,0.0188,259082
57293,AG-TELECOM-KATV1,AZ,779721,9.53,0.0187,94789
23674,NAYATEL-PK Nayatel Pvt Ltd,PK,777040,2.15,0.0187,721985
43624,STARK-INDUSTRIES-SOLUTIONS-AS,NL,775993,4.73,0.0186,130842
37649,Tigo,SN,774731,12.62,0.0186,102089
4721,JCN JCOM Co.  Ltd.,JP,773378,0.68,0.0186,25329
15399,WANANCHI-,KE,771933,7.46,0.0185,368388
133384,GTCL-AS-AP Global Technology Co.  Ltd.,MM,771918,3.60,0.0185,236287
206092,SECFIREWALLAS,JP,771759,0.68,0.0185,25276
12793,A1-TELEKOM-AT A1 Telekom Austria AG,AT,769951,9.25,0.0185,67201
37164,ZAIN-,SL,765792,52.84,0.0184,320212
9050,RTD Bucharest  Romania,RO,764923,5.61,0.0184,275751
5416,Internet Service Provider,BH,764709,45.92,0.0184,371742
38819,HKCSL-AS-AP HKCSL GPRS NETWORK,HK,761247,10.89,0.0183,708344
35725,COSMOROM,RO,757830,5.55,0.0182,273194
3255,UARNET-AS UARNet,UA,753903,2.67,0.0181,416059
8473,BAHNHOF www.bahnhof.net,SE,752126,7.17,0.0181,120383
62240,CLOUVIDER Clouvider - Global ASN,DE,746549,1.06,0.0179,32764
5466,EIRCOM Internet House,IE,746078,17.76,0.0179,223142
55330,GCN-DCN-AS AFGHANTELECOM GOVERNMENT COMMUNICATION NETWORK,AF,745359,13.94,0.0179,93521
6821,MT-AS-OWN bul. Orce Nikolov bb,MK,744671,43.44,0.0179,797040
30969,ZOL-AS,ZW,743501,15.57,0.0179,120064
9146,BIHNET BIHNET Autonomus System,BA,742223,26.58,0.0178,1136520
52228,Cable Tica,CR,739602,17.70,0.0178,405341
9416,MULTIMEDIA-AS-AP Hoshin Multimedia Center Inc.,TW,738347,2.83,0.0177,112616
8369,INTERSVYAZ-AS 38-B  Komsomolsky prospekt,RU,737905,0.62,0.0177,9984
14754,Telgua,HN,734373,20.57,0.0176,175628
52263,Telecable Economico S.A.,CR,732725,17.54,0.0176,401572
50266,TMOBILE-THUIS,NL,731957,4.46,0.0176,123417
25144,TELEKOM-SRPSKE-AS Kralja Petra I Karadjordjevica 61a,BA,730949,26.18,0.0176,1119257
6830,LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding  aka AORTA,IE,729277,17.36,0.0175,218117
8228,CEGETEL-AS,FR,728749,1.35,0.0175,62401
2510,INFOWEB FUJITSU LIMITED,JP,722631,0.64,0.0174,23667
62240,CLOUVIDER Clouvider - Global ASN,US,722402,0.29,0.0174,138065
14061,DIGITALOCEAN-ASN,DE,719867,1.02,0.0173,31593
51018,IQ-7NETLAYERS-AS,IQ,718986,2.09,0.0173,173048
57354,SYSTEMA-AS,RU,718836,0.61,0.0173,9726
136907,HWCLOUDS-AS-AP HUAWEI CLOUDS,CN,710522,0.09,0.0171,13770
15774,TTK-RTL Retail,RU,710263,0.60,0.0171,9610
131285,CHINATELECOM-HUBEI-SHENGJI-5G-NETWORK CHINATELECOM Hubei province Shengji 5G network,CN,708768,0.09,0.0170,13736
45650,VIANET-NP Vianet Communications Pvt. Ltd.,NP,707392,9.83,0.0170,562224
36907,TVCaboAngola,AO,705410,13.24,0.0170,117291
9231,IPEOPLESNET-AS-AP China Mobile Hong Kong Company Limited,HK,704069,10.07,0.0169,655139
31898,ORACLE-BMC-31898,DE,703348,0.99,0.0169,30868
15958,CETIN_DOO_AS CETINdoo-NET,RS,699385,10.64,0.0168,658115
16116,Pelephone Communications,IL,699244,9.48,0.0168,274688
205254,VALEEN,IQ,696874,2.03,0.0167,167726
51852,PLI-AS,CH,696670,8.04,0.0167,37675
27653,Alpha Communications Network,HT,693399,48.96,0.0167,913581
37594,MTN,SS,693117,60.27,0.0167,8386
132116,ANINETWORK-IN Ani Network Pvt Ltd,IN,690749,0.12,0.0166,229269
52260,Telecommunications de Haiti Teleco,HT,687233,48.53,0.0165,905457
11776,ATLANTICBB-JOHNSTOWN,US,685394,0.27,0.0165,130992
34296,MILLENICOM-AS,TR,684029,1.08,0.0164,154232
37645,ZAP-Angola,AO,682760,12.81,0.0164,113525
35805,SILKNET-AS Silknet Autonomous System,GE,681965,24.80,0.0164,556950
11290,CC-3272,CA,679065,1.87,0.0163,78185
21003,GPTC-AS,LY,671075,40.07,0.0161,531199
51684,ASIACELL,IQ,668850,1.94,0.0161,160981
4007,SUBISU-CABLENET-AS-AP Subisu Cablenet Pvt Ltd  Baluwatar  Kathmandu  Nepal,NP,667039,9.27,0.0160,530152
58466,CT-GUANGZHOU-IDC CHINANET Guangdong province network,CN,660781,0.08,0.0159,12806
265691,WI-NET TELECOM S.A.C.,PE,657640,3.61,0.0158,80119
131269,BEAMTELE-AS-AP ACTFIBERNET Pvt Ltd,IN,657201,0.11,0.0158,218134
327756,AIRTEL-,TD,656728,43.49,0.0158,22645
15964,CAMNET-AS,CM,654158,9.98,0.0157,88067
12455,JAMBONET,KE,652496,6.31,0.0157,311389
4230,CLARO S.A.,BR,652080,0.40,0.0157,102753
37671,GLOBALNET-AS,TN,651896,8.56,0.0157,186625
15169,GOOGLE,US,651090,0.26,0.0156,124436
131111,CEPATNET-AS-ID PT Mora Telematika Indonesia,ID,649984,0.56,0.0156,397840
174,COGENT-174,US,648595,0.26,0.0156,123959
35612,NGI-AS,IT,644334,1.69,0.0155,49702
28554,Cablemas Telecomunicaciones SA de CV,MX,642819,0.71,0.0154,236979
62240,CLOUVIDER Clouvider - Global ASN,GB,641217,0.98,0.0154,92381
16591,GOOGLE-FIBER,US,638564,0.26,0.0153,122042
21021,MULTIMEDIA-AS Cable DTV Internet Voice Provider in Poland.,PL,637994,2.05,0.0153,60690
16058,Gabon-Telecom,GA,637813,52.77,0.0153,114275
28812,JSCBIS-AS,RU,637093,0.54,0.0153,8620
52000,MIRHOSTING,US,634185,0.25,0.0152,121205
8612,TISCALI-,IT,634170,1.66,0.0152,48918
27951,Media Commerce Partners S.A,CO,633993,1.82,0.0152,81028
4181,TDS-AS,US,633342,0.25,0.0152,121044
9158,TELENOR_DANMARK_AS,DK,630767,11.15,0.0152,77951
50223,ALFA,KG,629812,21.36,0.0151,69748
41937,MOJASUPERNOVA,RS,629163,9.57,0.0151,592037
137692,CHINATELECOM-IOT-GUANGDONG-NETWORK IOT Guangdong network  Chinatelecom  P.R.China.,CN,627189,0.08,0.0151,12155
327799,VIETTEL-BURUNDI,BI,626142,84.14,0.0150,107463
55430,STARHUB-NGNBN Starhub Ltd,SG,625990,12.22,0.0150,340303
134674,TATAPLAYBROADBAND-AS-AP TATA PLAY BROADBAND PRIVATE LIMITED,IN,624355,0.11,0.0150,207232
28186,ITS TELECOMUNICACOES LTDA,BR,623243,0.38,0.0150,98209
3737,AS-PTD,US,622119,0.25,0.0149,118899
28884,MR-SIB-MTSAS MR Sibir,RU,620020,0.52,0.0149,8389
35807,SKYNET-SPB-AS,RU,618542,0.52,0.0149,8369
27668,ETAPA EP,EC,617538,5.45,0.0148,97261
18207,YOU-INDIA-AP YOU Broadband & Cable India Ltd.,IN,617522,0.11,0.0148,204964
39728,LUGANET,RU,616473,0.52,0.0148,8341
27884,CABLECOLOR S.A.,HN,616273,17.26,0.0148,147384
327934,Tunisie-Telecom,TN,614492,8.07,0.0148,175917
50257,AMOBILE-AS,RU,610560,0.51,0.0147,8261
17754,EXCELL-AS Excellmedia,IN,609683,0.10,0.0146,202362
58460,DIGICELPNG-AS-AP Digicel PNG Ltd,PG,607154,48.02,0.0146,48979
9304,HUTCHISON-AS-AP HGC Global Communications Limited,HK,605114,8.66,0.0145,563061
7522,STCN STNet  Incorporated,JP,604529,0.53,0.0145,19799
37205,ATLANTIQUE-TELECOM-NIGER,NE,604247,13.61,0.0145,18228
16509,AMAZON-02,US,604203,0.24,0.0145,115475
22995,BARR-XPLR-ASN,CA,603902,1.66,0.0145,69531
202422,GHOST,RU,603391,0.51,0.0145,8164
9365,ITSCOM its communications Inc.,JP,598666,0.53,0.0144,19607
212238,CDNEXT,GB,598398,0.92,0.0144,86212
59989,THGLOBALVISION16,LB,597974,10.69,0.0144,679006
263327,HTM Servicos de Telecomunicacoes EIRELI,BR,597478,0.37,0.0144,94149
140486,CHINATELECOM-ZHEJIANG-JINHUA-5GC-NETWORK CHINATELECOM ZHEJIANG province JINHUA 5GC network,CN,592773,0.07,0.0142,11488
803,SASKTEL,CA,591456,1.63,0.0142,68098
136525,WANCOMPVTLTD-AS-AP Wancom Pvt Ltd.,PK,590170,1.63,0.0142,548355
38841,KBRO-AS-TW kbro CO. Ltd.,TW,588614,2.26,0.0141,89778
13213,UK2NET-AS,GB,587313,0.90,0.0141,84615
37463,MTN-CONGO,CD,586769,5.08,0.0141,18211
131090,CAT-IDC-4BYTENET-AS-AP CAT TELECOM Public Company Ltd CAT,TH,586627,1.31,0.0141,129431
134707,RCC-AS-AP RoyalCable Flash,PH,586093,0.80,0.0141,286477
44143,A1SERBIA-AS,RS,584331,8.89,0.0140,549850
51167,CONTABO,DE,582265,0.82,0.0140,25554
31252,STARNET-AS,MD,581304,17.28,0.0140,118446
133696,FASTWAY-AS Fastway Transmission Private Limited,IN,577385,0.10,0.0139,191642
21100,ITLDC-NL,NL,576447,3.51,0.0139,97196
23889,MauritiusTelecom,MU,572553,73.89,0.0138,600236
136969,KKNETWROK-AS-AP KK Networks Pvt Ltd.,PK,572020,1.58,0.0137,531491
137689,CHINATELECOM-IOT-JIANGSU-NETWORK IOT Jiangsu network  Chinatelecom  P.R.China.,CN,571926,0.07,0.0137,11084
23487,CONECEL,EC,568134,5.01,0.0137,89480
198471,LINKEM-AS,IT,567613,1.49,0.0136,43784
29244,TELENORBG-AS,BG,566796,11.73,0.0136,357334
262753,VOCE TELECOMUNICACOES LTDA,BR,566490,0.35,0.0136,89266
140485,CHINATELECOM-ZHEJIANG-HANGZHOU-5GC-NETWORK CHINATELECOM ZHEJIANG province HANGZHOU 5GC network,CN,564083,0.07,0.0136,10932
20485,TRANSTELECOM Moscow  Russia,RU,559859,0.47,0.0135,7575
37526,Telecel-Faso,BF,558514,13.54,0.0134,32687
37612,Areeba-Guinea-AS,GN,557286,29.73,0.0134,78291
22724,PUNTONET S.A.,EC,556318,4.91,0.0134,87619
12876,Online SAS,PL,554179,1.78,0.0133,52717
43612,BLIZOO,MK,552598,32.24,0.0133,591459
3212,TELEMACH Broadband Access & Carrier Services,SI,551224,31.41,0.0132,309545
28036,Telefonia Celular de Nicaragua SA.,NI,551144,23.92,0.0132,420713
42560,BA-TELEMACH-AS Telemach d.o.o. Sarajevo,BA,548065,19.63,0.0132,839218
31208,MF-CENTER-AS,RU,547294,0.46,0.0132,7405
63526,SSDTL-BD Systems Solutions & development Technologies Limited,BD,545036,1.64,0.0131,819570
